index	DOC-249S-ACTIVE-EVIDENCE-COMPACT	249S	ja	doc/design/mizar-checker/ja/00.crate_plan.md	| 249S | [JA contract](../../task_contracts/ja/249S.md) |
index	DOC-249S-ACTIVE-EVIDENCE-COMPACT	249S	ja	doc/design/mizar-test/ja/00.crate_plan.md	| 249S | [JA contract](../../task_contracts/ja/249S.md) |
index	DOC-249S-ACTIVE-EVIDENCE-COMPACT	DOC-249S-ACTIVE-EVIDENCE-COMPACT	en	doc/design/mizar-checker/en/00.crate_plan.md	| DOC-249S-ACTIVE-EVIDENCE-COMPACT | [EN contract](../../task_contracts/en/DOC-249S-ACTIVE-EVIDENCE-COMPACT.md) |
index	DOC-249S-ACTIVE-EVIDENCE-COMPACT	DOC-249S-ACTIVE-EVIDENCE-COMPACT	en	doc/design/mizar-test/en/00.crate_plan.md	| DOC-249S-ACTIVE-EVIDENCE-COMPACT | [EN contract](../../task_contracts/en/DOC-249S-ACTIVE-EVIDENCE-COMPACT.md) |
index	DOC-249S-ACTIVE-EVIDENCE-COMPACT	DOC-249S-ACTIVE-EVIDENCE-COMPACT	ja	doc/design/mizar-checker/ja/00.crate_plan.md	| DOC-249S-ACTIVE-EVIDENCE-COMPACT | [JA contract](../../task_contracts/ja/DOC-249S-ACTIVE-EVIDENCE-COMPACT.md) |
index	DOC-249S-ACTIVE-EVIDENCE-COMPACT	DOC-249S-ACTIVE-EVIDENCE-COMPACT	ja	doc/design/mizar-test/ja/00.crate_plan.md	| DOC-249S-ACTIVE-EVIDENCE-COMPACT | [JA contract](../../task_contracts/ja/DOC-249S-ACTIVE-EVIDENCE-COMPACT.md) |
index	DOC-258AB-COMPACT	258A	en	doc/design/mizar-checker/en/00.crate_plan.md	| 258A | [EN contract](../../task_contracts/en/258A.md) |
index	DOC-258AB-COMPACT	258A	en	doc/design/mizar-test/en/00.crate_plan.md	| 258A | [EN contract](../../task_contracts/en/258A.md) |
index	DOC-258AB-COMPACT	258A	ja	doc/design/mizar-checker/ja/00.crate_plan.md	| 258A | [JA contract](../../task_contracts/ja/258A.md) |
index	DOC-258AB-COMPACT	258A	ja	doc/design/mizar-test/ja/00.crate_plan.md	| 258A | [JA contract](../../task_contracts/ja/258A.md) |
index	DOC-258AB-COMPACT	258B1	en	doc/design/mizar-checker/en/00.crate_plan.md	| 258B1 | [EN contract](../../task_contracts/en/258B1.md) |
index	DOC-258AB-COMPACT	258B1	en	doc/design/mizar-test/en/00.crate_plan.md	| 258B1 | [EN contract](../../task_contracts/en/258B1.md) |
index	DOC-258AB-COMPACT	258B1	ja	doc/design/mizar-checker/ja/00.crate_plan.md	| 258B1 | [JA contract](../../task_contracts/ja/258B1.md) |
index	DOC-258AB-COMPACT	258B1	ja	doc/design/mizar-test/ja/00.crate_plan.md	| 258B1 | [JA contract](../../task_contracts/ja/258B1.md) |
index	DOC-258AB-COMPACT	258B2	en	doc/design/mizar-checker/en/00.crate_plan.md	| 258B2 | [EN contract](../../task_contracts/en/258B2.md) |
index	DOC-258AB-COMPACT	258B2	en	doc/design/mizar-test/en/00.crate_plan.md	| 258B2 | [EN contract](../../task_contracts/en/258B2.md) |
index	DOC-258AB-COMPACT	258B2	ja	doc/design/mizar-checker/ja/00.crate_plan.md	| 258B2 | [JA contract](../../task_contracts/ja/258B2.md) |
index	DOC-258AB-COMPACT	258B2	ja	doc/design/mizar-test/ja/00.crate_plan.md	| 258B2 | [JA contract](../../task_contracts/ja/258B2.md) |
index	DOC-258AB-COMPACT	DOC-258AB-COMPACT	en	doc/design/mizar-checker/en/00.crate_plan.md	| DOC-258AB-COMPACT | [EN contract](../../task_contracts/en/DOC-258AB-COMPACT.md) |
index	DOC-258AB-COMPACT	DOC-258AB-COMPACT	en	doc/design/mizar-test/en/00.crate_plan.md	| DOC-258AB-COMPACT | [EN contract](../../task_contracts/en/DOC-258AB-COMPACT.md) |
index	DOC-258AB-COMPACT	DOC-258AB-COMPACT	ja	doc/design/mizar-checker/ja/00.crate_plan.md	| DOC-258AB-COMPACT | [JA contract](../../task_contracts/ja/DOC-258AB-COMPACT.md) |
index	DOC-258AB-COMPACT	DOC-258AB-COMPACT	ja	doc/design/mizar-test/ja/00.crate_plan.md	| DOC-258AB-COMPACT | [JA contract](../../task_contracts/ja/DOC-258AB-COMPACT.md) |
index	DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT	258B3M2B2B2C	en	doc/design/mizar-checker/en/00.crate_plan.md	| 258B3M2B2B2C | [EN contract](../../task_contracts/en/258B3M2B2B2C.md) |
index	DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT	258B3M2B2B2C	en	doc/design/mizar-test/en/00.crate_plan.md	| 258B3M2B2B2C | [EN contract](../../task_contracts/en/258B3M2B2B2C.md) |
index	DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT	258B3M2B2B2C	ja	doc/design/mizar-checker/ja/00.crate_plan.md	| 258B3M2B2B2C | [JA contract](../../task_contracts/ja/258B3M2B2B2C.md) |
index	DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT	258B3M2B2B2C	ja	doc/design/mizar-test/ja/00.crate_plan.md	| 258B3M2B2B2C | [JA contract](../../task_contracts/ja/258B3M2B2B2C.md) |
index	DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT	DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT	en	doc/design/mizar-checker/en/00.crate_plan.md	| DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT | [EN contract](../../task_contracts/en/DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT.md) |
index	DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT	DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT	en	doc/design/mizar-test/en/00.crate_plan.md	| DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT | [EN contract](../../task_contracts/en/DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT.md) |
index	DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT	DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT	ja	doc/design/mizar-checker/ja/00.crate_plan.md	| DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT | [JA contract](../../task_contracts/ja/DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT.md) |
index	DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT	DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT	ja	doc/design/mizar-test/ja/00.crate_plan.md	| DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT | [JA contract](../../task_contracts/ja/DOC-258B3M2B2B2C-FINAL-REVIEW-COMPACT.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	258B3M2B2B3A	en	doc/design/mizar-checker/en/00.crate_plan.md	| 258B3M2B2B3A | [EN contract](../../task_contracts/en/258B3M2B2B3A.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	258B3M2B2B3A	en	doc/design/mizar-test/en/00.crate_plan.md	| 258B3M2B2B3A | [EN contract](../../task_contracts/en/258B3M2B2B3A.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	258B3M2B2B3A	ja	doc/design/mizar-checker/ja/00.crate_plan.md	| 258B3M2B2B3A | [JA contract](../../task_contracts/ja/258B3M2B2B3A.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	258B3M2B2B3A	ja	doc/design/mizar-test/ja/00.crate_plan.md	| 258B3M2B2B3A | [JA contract](../../task_contracts/ja/258B3M2B2B3A.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	258B3M2B2B3C	en	doc/design/mizar-checker/en/00.crate_plan.md	| 258B3M2B2B3C | [EN contract](../../task_contracts/en/258B3M2B2B3C.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	258B3M2B2B3C	en	doc/design/mizar-test/en/00.crate_plan.md	| 258B3M2B2B3C | [EN contract](../../task_contracts/en/258B3M2B2B3C.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	258B3M2B2B3C	ja	doc/design/mizar-checker/ja/00.crate_plan.md	| 258B3M2B2B3C | [JA contract](../../task_contracts/ja/258B3M2B2B3C.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	258B3M2B2B3C	ja	doc/design/mizar-test/ja/00.crate_plan.md	| 258B3M2B2B3C | [JA contract](../../task_contracts/ja/258B3M2B2B3C.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	258B3M2B2B3D	en	doc/design/mizar-checker/en/00.crate_plan.md	| 258B3M2B2B3D | [EN contract](../../task_contracts/en/258B3M2B2B3D.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	258B3M2B2B3D	en	doc/design/mizar-test/en/00.crate_plan.md	| 258B3M2B2B3D | [EN contract](../../task_contracts/en/258B3M2B2B3D.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	258B3M2B2B3D	ja	doc/design/mizar-checker/ja/00.crate_plan.md	| 258B3M2B2B3D | [JA contract](../../task_contracts/ja/258B3M2B2B3D.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	258B3M2B2B3D	ja	doc/design/mizar-test/ja/00.crate_plan.md	| 258B3M2B2B3D | [JA contract](../../task_contracts/ja/258B3M2B2B3D.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	258B3M2B2B3E	en	doc/design/mizar-checker/en/00.crate_plan.md	| 258B3M2B2B3E | [EN contract](../../task_contracts/en/258B3M2B2B3E.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	258B3M2B2B3E	en	doc/design/mizar-test/en/00.crate_plan.md	| 258B3M2B2B3E | [EN contract](../../task_contracts/en/258B3M2B2B3E.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	258B3M2B2B3E	ja	doc/design/mizar-checker/ja/00.crate_plan.md	| 258B3M2B2B3E | [JA contract](../../task_contracts/ja/258B3M2B2B3E.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	258B3M2B2B3E	ja	doc/design/mizar-test/ja/00.crate_plan.md	| 258B3M2B2B3E | [JA contract](../../task_contracts/ja/258B3M2B2B3E.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	DOC-258B3M2B2B3-ACDE-COMPACT	en	doc/design/mizar-checker/en/00.crate_plan.md	| DOC-258B3M2B2B3-ACDE-COMPACT | [EN contract](../../task_contracts/en/DOC-258B3M2B2B3-ACDE-COMPACT.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	DOC-258B3M2B2B3-ACDE-COMPACT	en	doc/design/mizar-test/en/00.crate_plan.md	| DOC-258B3M2B2B3-ACDE-COMPACT | [EN contract](../../task_contracts/en/DOC-258B3M2B2B3-ACDE-COMPACT.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	DOC-258B3M2B2B3-ACDE-COMPACT	ja	doc/design/mizar-checker/ja/00.crate_plan.md	| DOC-258B3M2B2B3-ACDE-COMPACT | [JA contract](../../task_contracts/ja/DOC-258B3M2B2B3-ACDE-COMPACT.md) |
index	DOC-258B3M2B2B3-ACDE-COMPACT	DOC-258B3M2B2B3-ACDE-COMPACT	ja	doc/design/mizar-test/ja/00.crate_plan.md	| DOC-258B3M2B2B3-ACDE-COMPACT | [JA contract](../../task_contracts/ja/DOC-258B3M2B2B3-ACDE-COMPACT.md) |
index	DOC-258B3M2B2B3P-REVIEW-COMPACT	258B3M2B2B3P	en	doc/design/mizar-checker/en/00.crate_plan.md	| 258B3M2B2B3P | [EN contract](../../task_contracts/en/258B3M2B2B3P.md) |
index	DOC-258B3M2B2B3P-REVIEW-COMPACT	258B3M2B2B3P	en	doc/design/mizar-test/en/00.crate_plan.md	| 258B3M2B2B3P | [EN contract](../../task_contracts/en/258B3M2B2B3P.md) |
index	DOC-258B3M2B2B3P-REVIEW-COMPACT	258B3M2B2B3P	ja	doc/design/mizar-checker/ja/00.crate_plan.md	| 258B3M2B2B3P | [JA contract](../../task_contracts/ja/258B3M2B2B3P.md) |
index	DOC-258B3M2B2B3P-REVIEW-COMPACT	258B3M2B2B3P	ja	doc/design/mizar-test/ja/00.crate_plan.md	| 258B3M2B2B3P | [JA contract](../../task_contracts/ja/258B3M2B2B3P.md) |
index	DOC-258B3M2B2B3P-REVIEW-COMPACT	DOC-258B3M2B2B3P-REVIEW-COMPACT	en	doc/design/mizar-checker/en/00.crate_plan.md	| DOC-258B3M2B2B3P-REVIEW-COMPACT | [EN contract](../../task_contracts/en/DOC-258B3M2B2B3P-REVIEW-COMPACT.md) |
index	DOC-258B3M2B2B3P-REVIEW-COMPACT	DOC-258B3M2B2B3P-REVIEW-COMPACT	en	doc/design/mizar-test/en/00.crate_plan.md	| DOC-258B3M2B2B3P-REVIEW-COMPACT | [EN contract](../../task_contracts/en/DOC-258B3M2B2B3P-REVIEW-COMPACT.md) |
index	DOC-258B3M2B2B3P-REVIEW-COMPACT	DOC-258B3M2B2B3P-REVIEW-COMPACT	ja	doc/design/mizar-checker/ja/00.crate_plan.md	| DOC-258B3M2B2B3P-REVIEW-COMPACT | [JA contract](../../task_contracts/ja/DOC-258B3M2B2B3P-REVIEW-COMPACT.md) |
index	DOC-258B3M2B2B3P-REVIEW-COMPACT	DOC-258B3M2B2B3P-REVIEW-COMPACT	ja	doc/design/mizar-test/ja/00.crate_plan.md	| DOC-258B3M2B2B3P-REVIEW-COMPACT | [JA contract](../../task_contracts/ja/DOC-258B3M2B2B3P-REVIEW-COMPACT.md) |
index	DOC-258B4C-DOC-REVIEW-COMPACT	258B4C	en	doc/design/mizar-checker/en/00.crate_plan.md	| 258B4C | [EN contract](../../task_contracts/en/258B4C.md) |
index	DOC-258B4C-DOC-REVIEW-COMPACT	258B4C	en	doc/design/mizar-test/en/00.crate_plan.md	| 258B4C | [EN contract](../../task_contracts/en/258B4C.md) |
index	DOC-258B4C-DOC-REVIEW-COMPACT	258B4C	ja	doc/design/mizar-checker/ja/00.crate_plan.md	| 258B4C | [JA contract](../../task_contracts/ja/258B4C.md) |
index	DOC-258B4C-DOC-REVIEW-COMPACT	258B4C	ja	doc/design/mizar-test/ja/00.crate_plan.md	| 258B4C | [JA contract](../../task_contracts/ja/258B4C.md) |
index	DOC-258B4C-DOC-REVIEW-COMPACT	DOC-258B4C-DOC-REVIEW-COMPACT	en	doc/design/mizar-checker/en/00.crate_plan.md	| DOC-258B4C-DOC-REVIEW-COMPACT | [EN contract](../../task_contracts/en/DOC-258B4C-DOC-REVIEW-COMPACT.md) |
